鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
土城區,房地(土地+建物),新北市土城區學府路一段121~150號,13.55,住,,,1071201,土地1建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840524.0,71.02,2,2,1,有,有,8000000,112644.0,,0.0,0,,RPRPMLRJJHOFFAF28CA
林口區,房地(土地+建物),新北市林口區文化三路一段331~360號,16.78,商,,,1071202,土地2建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960817.0,139.44,3,2,2,有,有,12580000,90218.0,,0.0,0,,RPOOMLRLKINFFBF28CA
新莊區,房地(土地+建物),新北市新莊區民安西路361~390號,20.79,住,,,1071115,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850311.0,129.0,4,2,2,有,有,8300000,64341.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVQMLSLKINFFBF66CA
新莊區,房地(土地+建物),新北市新莊區中平路271~300號,10.61,住,,,1071112,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951121.0,82.77,1,2,1,有,有,9200000,111151.0,,0.0,0,,RPVOMLSLKINFFBF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路1~30號,14.94,住,,,1070905,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960212.0,128.25,3,2,2,有,有,12500000,97466.0,坡道平面,18.1,0,,RPROMLRLKINFFDF78CA
汐止區,房地(土地+建物),新北市汐止區康寧街141巷31~60號,11.23,住,,,1071127,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840824.0,55.75,2,1,1,有,有,6750000,121076.0,,0.0,0,,RPSOMLQLKINFFDF78CA
汐止區,房地(土地+建物),新北市汐止區建成路142巷45弄1~30號,11.2,住,,,1071201,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851116.0,76.4,2,1,1,有,有,7000000,91623.0,,0.0,0,,RPRNMLKKJHOFFDF77CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段61~90號,26.23,住,,,1071118,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970917.0,178.72,3,2,2,有,有,11000000,61549.0,坡道平面,20.48,0,,RPWNMLMJJHOFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區自強路80巷1~30號,15.22,住,,,1071127,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820303.0,104.65,3,2,1,有,有,7800000,74534.0,坡道機械,0.0,0,含增建或未登記建物。;車位面積無法概算,RPSOMLSLKINFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段151~180號,9.82,商,,,1020823,土地1建物1車位1,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,140.03,3,2,1,有,有,8440000,67222.0,坡道平面,30.84,1100000,,RPQNMLRJJHOFFEF38CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段151~180號,9.78,商,,,1020823,土地1建物1車位1,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,139.57999999999998,3,2,1,有,有,9130000,72007.0,坡道平面,30.84,1300000,,RPRNMLRJJHOFFEF48CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段181~210號,10.57,商,,,1020823,土地1建物1車位1,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229.0,148.70999999999995,3,2,2,有,有,9290000,68211.0,坡道平面,30.84,1250000,,RPSNMLRJJHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路151~180號,21.12,住,,,1071004,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060118.0,156.17000000000004,2,1,1,有,有,13880000,104530.0,坡道平面,36.3,1350000,,RPTNMLRJJHOFFEF68CA
八里區,房地(土地+建物),新北市八里區商港路61~90號,24.06,住,,,1071212,土地1建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306.0,130.94,2,2,1,有,有,9300000,71025.0,,0.0,0,,RPWNMLPLJHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路151~180號,15.6,住,,,1070425,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060118.0,107.91,2,1,1,有,有,10500000,97303.0,坡道平面,18.14,0,,RPSPMLNLJHOFFEF58CA
三重區,房地(土地+建物),新北市三重區環河南路1~30號,9.24,商,,,1071119,土地3建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861024.0,87.72,2,1,1,有,無,9800000,111719.0,,0.0,0,,RPVNMLNJJHOFFGF68CA
蘆洲區,房地(土地+建物),新北市蘆洲區長榮路691~720號,8.5,住,,,1071129,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840318.0,95.17,3,2,2,有,有,10200000,107177.0,,0.0,0,,RPXNMLMJJHOFFGF78CA
三重區,房地(土地+建物)+車位,新北市三重區新北大道一段121~150號,10.79,住,,,1070613,土地3建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840819.0,148.01,3,2,2,有,有,13200000,89183.0,坡道平面,0.0,2000000,,RPPPMLLMJHOFFGF38CA
中和區,房地(土地+建物),新北市中和區連城路89巷1~30號,12.89,住,,,1071202,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831128.0,103.81,3,2,2,有,有,11800000,113669.0,,0.0,0,含增建或未登記建物。;,RPTRMLRLKINFFHF07CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷61~90號,18.17,住,,,1070826,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816.0,144.25,2,2,1,有,有,9290000,73239.0,坡道平面,36.52,1400000,,RPRRMLQLKINFFEF56DA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷91~120號,27.78,住,,,1071112,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816.0,190.45,3,2,2,有,有,16000000,94848.0,坡道平面,36.52,1400000,,RPWRMLQLKINFFEF07DA
三重區,房地(土地+建物),新北市三重區重新路四段241~270號,5.25,商,,,1071203,土地4建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850611.0,58.79,2,1,1,有,有,7150000,121599.0,,0.0,0,含增建或未登記建物。,RPUPMLPJJHOFFGF09DA
板橋區,房地(土地+建物),新北市板橋區莊敬路31~60號,4.25,商,,,1071115,土地1建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870416.0,64.44,2,1,1,有,有,12350000,191651.0,,0.0,0,,RPWPMLSLJHOFFAF66EA
板橋區,房地(土地+建物)+車位,新北市板橋區新府路91~120號,4.57,其他,,,1071208,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971119.0,70.25999999999999,1,2,1,有,有,10500000,149445.0,坡道平面,15.51,0,"共有人間買賣,撤銷原申報書序號A1FA10712280062",RPQRMLSLJHOFFAF88EA
三重區,房地(土地+建物)+車位,新北市三重區三和路一段91~120號,8.26,住,,,1071020,土地2建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040521.0,124.79,3,2,2,有,有,16500000,134596.0,坡道平面,17.06,2000000,,RPQNMLKMKINFFGF38DA
板橋區,房地(土地+建物),新北市板橋區南雅東路1~30號,14.46,商,,,1071120,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940525.0,110.4,3,2,2,有,有,13800000,125000.0,,0.0,0,,RPXNMLNJJHOFFAF38DA
三峽區,房地(土地+建物),新北市三峽區復興路367巷1~30號,10.79,住,,,1071210,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840425.0,109.16,3,2,2,有,有,8050000,73745.0,,0.0,0,,RPPOMLOJJHOFFIF48CA
中和區,房地(土地+建物)+車位,新北市中和區橋和路151~180號,17.13,住,,,1071121,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871230.0,168.01,3,2,2,有,有,15500000,92256.0,坡道平面,12.94,0,,RPTQMLMJJHOFFHF78CA
中和區,房地(土地+建物),新北市中和區安平路61~90號,9.17,住,,,1071124,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850325.0,77.44,2,2,1,有,有,10300000,133006.0,,0.0,0,含增建或未登記建物。;,RPQNMLNJJHOFFHF28CA
三重區,房地(土地+建物),新北市三重區中正南路181~210號,11.85,住,,,1071212,土地2建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918.0,94.09,2,2,2,有,有,11420000,121373.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLNKJHOFFGF38CA
三重區,房地(土地+建物)+車位,新北市三重區中正南路181~210號,20.68,住,,,1071212,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918.0,184.45,4,2,2,有,有,21580000,121415.0,坡道平面,21.95,1850000,親友、員工或其他特殊關係間之交易。;,SPRNMLNKJHOFFGF48CA
三重區,房地(土地+建物)+車位,新北市三重區重陽路一段61~90號,7.69,商,,,1071130,土地2建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971001.0,121.17,2,1,2,有,有,14000000,115540.0,坡道平面,43.95,0,,RPOQMLLKJHOFFGF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路1~30號,55.75,住,,,1070728,土地1建物1車位2,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070207.0,267.58000000000004,4,2,2,有,無,24910000,93094.0,坡道平面,74.48,0,,RPUQMLTJJHOFFEF66CA
淡水區,房地(土地+建物),新北市淡水區中正東路二段61~90號,2.36,商,,,1071120,土地2建物1車位0,二十六層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,880704.0,37.29,1,1,1,有,有,4350000,116653.0,,0.0,0,含增建或未登記建物。;含夾層,RPVOMLSLJHOFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段61~90號,19.52,住,,,1071123,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128.0,150.38,0,0,0,無,有,8180000,60256.0,坡道平面,37.86,1400000,"房地交易總價含機車停車位價款新台幣50,000元(機車停車位面積6.24平方公尺)。",RPUOMLSKJHOFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,10.72,住,,,1071128,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128.0,104.88,0,0,0,無,有,5340000,59534.0,坡道平面,37.86,1350000,"房地交易總價含機車停車位價款新台幣50,000元(機車停車位面積6.24平方公尺)。",RPXOMLSKJHOFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段91~120號,13.45,住,,,1071104,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128.0,115.48,0,0,0,無,有,5910000,59392.0,坡道平面,37.86,1300000,"房地交易總價含機車停車位價款新台幣50,000元(機車停車位面積6.24平方公尺)。",RPPPMLSKJHOFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,9.79,住,,,1071118,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128.0,94.84,0,0,0,無,有,4740000,57324.0,坡道平面,34.83,1300000,"房地交易總價含機車停車位價款新台幣50,000元(機車停車位面積6.24平方公尺)。",RPQPMLSKJHOFFEF78CA
淡水區,房地(土地+建物),新北市淡水區新市一路一段151~180號,12.17,住,,,1071206,土地1建物1車位0,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020.0,80.4,2,1,1,有,有,5300000,65920.0,,0.0,0,,RPUPMLQKJHOFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段481~510號,15.15,住,,,1071125,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531.0,115.27,2,2,1,有,有,7100000,61595.0,坡道平面,29.84,0,,RPQPMLSLKINFFEF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段211~240號,26.37,住,,,1071212,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060220.0,171.98000000000005,3,1,2,有,有,15130000,97952.0,坡道平面,31.81,1400000,,RPRSMLOJJHOFFEF68CA
淡水區,房地(土地+建物),新北市淡水區中正路二段31~60號,6.0,商,,,1020809,土地2建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026.0,76.31,1,1,1,有,有,6820000,89372.0,,0.0,0,,RPQOMLMJJHOFFEF97CA
淡水區,房地(土地+建物),新北市淡水區中正路二段31~60號,6.0,商,,,1020924,土地2建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026.0,76.31,1,1,1,有,有,7830000,102608.0,,0.0,0,,RPSOMLMJJHOFFEF18CA
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段31~60號,8.99,商,,,1020809,土地2建物1車位1,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061026.0,136.46,2,1,1,有,有,13220000,112038.0,坡道平面,27.39,1000000,,RPUOMLMJJHOFFEF38CA
淡水區,房地(土地+建物),新北市淡水區中正東路一段121~150號,3.86,商,,,1071128,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940714.0,49.1,1,1,1,有,有,3100000,63136.0,,0.0,0,,RPRPMLMJJHOFFEF18CA
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段271~300號,14.56,住,,,1071217,土地2建物1車位1,二十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040331.0,252.04,4,2,2,有,有,29000000,115061.0,坡道平面,26.47,0,,RPOOMLKKJHOFFDF57CA
汐止區,房地(土地+建物)+車位,新北市汐止區建成路160巷1~30號,11.95,住,,,1071120,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851116.0,109.58,2,1,1,有,有,8100000,73919.0,坡道平面,35.58,0,親友、員工或其他特殊關係間之交易。,RPUNMLKKJHOFFDF08CA
汐止區,房地(土地+建物)+車位,新北市汐止區建成路160巷1~30號,11.58,住,,,1071120,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851116.0,106.94,2,2,1,有,有,8100000,75743.0,坡道平面,35.58,0,親友、員工或其他特殊關係間之交易。,RPVNMLKKJHOFFDF18CA
新店區,房地(土地+建物)+車位,新北市新店區中興路三段241~270號,18.13,住,,,1071113,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900525.0,187.22,3,2,2,有,有,23000000,122850.0,坡道平面,27.99,0,,RPWPMLKMJHOFFCF58CA
板橋區,房地(土地+建物),新北市板橋區篤行路二段161巷1~30號,21.49,商,,,1071119,土地2建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811022.0,149.3,4,2,2,有,有,11550000,77361.0,,0.0,0,陽台外推,RPOPMLNJJHOFFAF57CA
土城區,房地(土地+建物),新北市土城區明德路二段151~180號,18.02,住,,,1071107,土地2建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840303.0,111.74,3,2,2,有,有,12500000,111867.0,,0.0,0,,RPUPMLNJJHOFFAF18CA
土城區,房地(土地+建物),新北市土城區福安街61~90號,13.17,住,,,1071130,土地2建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921126.0,87.71,2,2,1,有,有,7000000,79808.0,,0.0,0,含增建或未登記建物。,RPXSMLSLKINFFAF96CA
板橋區,房地(土地+建物),新北市板橋區館前西路271~300號,12.52,住,,,1071013,土地1建物1車位0,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921008.0,119.49,3,2,2,有,無,13400000,112143.0,,0.0,0,含增建或未登記建物。;,RPVOMLMJJHOFFAF08CA
土城區,房地(土地+建物)+車位,新北市土城區中央路四段279巷1~30號,15.52,住,,,1071127,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950817.0,154.28,3,2,2,有,有,10200000,66114.0,坡道平面,34.26,0,含增建或未登記建物。;,RPUQMLTJJHOFFAF88CA
板橋區,房地(土地+建物),新北市板橋區公園街31~60號,14.58,商,,,1071124,土地3建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970319.0,121.64,3,2,2,有,有,19600000,161131.0,,0.0,0,共有人數4人。含增建或未登記建物。,RPOPMLSLKINFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段481~510號,15.2,住,,,1070901,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881020.0,202.5,5,2,2,有,有,25600000,126420.0,坡道平面,26.45,0,共有人數2人。含增建或未登記建物。,RPWNMLNJJHOFFAF18CA
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道二段31~60號,22.2,其他,,,1071106,土地1建物1車位1,七層,三十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,980910.0,321.03,4,2,3,有,有,58770000,183067.0,坡道平面,46.31,0,,RPUSMLSLKINFFAF66CA
板橋區,房地(土地+建物),新北市板橋區民生路三段301~330號,1.4,住,,,1071214,土地1建物1車位0,二十八層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914.0,42.04,1,1,1,有,有,6000000,142721.0,,0.0,0,陽台及夾層增建。,RPRNMLMJJHOFFAF57CA
新莊區,房地(土地+建物),新北市新莊區昌平街31~60號,13.58,住,,,1071125,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850318.0,101.83,3,1,2,有,有,9450000,92802.0,,0.0,0,共有人數2人。含增建或未登記建物。,RPOSMLSLKINFFBF78CA
新店區,房地(土地+建物),新北市新店區環河路1~30號,20.47,住,,,1071129,土地2建物2車位0,九層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,880826.0,287.54,5,2,2,有,有,35500000,123461.0,,0.0,0,本案兩戶打通，價格不拆算。,RPPNMLLJJHOFFCF47CA
